Latitude,Longitude,Rx(dB),Best unit
-2.69053,-44.36311,8.20000,"0"
-2.69053,-44.35950,12.60000,"0"
-2.69053,-44.35591,13.30000,"0"
-2.69053,-44.35231,10.40000,"0"
-2.69053,-44.34872,10.50000,"6"
-2.69053,-44.34512,10.00000,"0"
-2.69053,-44.34152,21.10000,"6"
-2.69053,-44.33792,10.30000,"0"
-2.69053,-44.33432,10.80000,"0"
-2.69053,-44.33073,8.60000,"0"
-2.69053,-44.32713,9.30000,"0"
-2.69053,-44.32353,17.70000,"0"
-2.69053,-44.31993,11.00000,"0"
-2.69053,-44.31634,13.80000,"0"
-2.69053,-44.31274,14.60000,"0"
-2.69053,-44.30914,10.90000,"0"
-2.69053,-44.30555,9.40000,"0"
-2.69053,-44.30194,13.50000,"0"
-2.69053,-44.29835,13.90000,"0"
-2.69053,-44.29475,11.10000,"0"
-2.69053,-44.29115,15.40000,"0"
-2.69053,-44.28756,16.10000,"0"
-2.69053,-44.28396,28.90000,"4"
-2.69053,-44.28036,35.20000,"4"
-2.69053,-44.27676,39.60000,"4"
-2.69053,-44.27317,39.20000,"4"
-2.69053,-44.26957,38.30000,"4"
-2.69053,-44.26597,26.40000,"4"
-2.69053,-44.26237,40.20000,"4"
-2.69053,-44.25877,38.70000,"4"
-2.69053,-44.25518,31.70000,"4"
-2.69053,-44.25158,20.80000,"4"
-2.69053,-44.24798,29.00000,"4"
-2.69053,-44.24439,24.10000,"4"
-2.69053,-44.24079,25.50000,"4"
-2.69053,-44.23719,10.70000,"0"
-2.69053,-44.23360,18.60000,"0"
-2.69053,-44.23000,12.50000,"0"
-2.69053,-44.22640,13.10000,"0"
-2.69053,-44.22280,16.40000,"0"
-2.69053,-44.21920,19.10000,"0"
-2.69053,-44.21561,10.80000,"0"
-2.69053,-44.21201,13.10000,"0"
-2.69053,-44.20841,11.90000,"5"
-2.69053,-44.20122,13.60000,"0"
-2.69053,-44.19762,8.70000,"0"
-2.69053,-44.19402,15.30000,"0"
-2.69053,-44.19043,6.30000,"0"
-2.69053,-44.18683,4.30000,"0"
-2.69053,-44.18323,1.50000,"0"
-2.69413,-44.38109,12.90000,"0"
-2.69413,-44.37749,10.40000,"0"
-2.69413,-44.37390,8.50000,"0"
-2.69413,-44.37030,7.20000,"0"
-2.69413,-44.36670,7.50000,"0"
-2.69413,-44.36311,10.40000,"0"
-2.69413,-44.35950,7.90000,"0"
-2.69413,-44.35591,13.20000,"6"
-2.69413,-44.35231,10.30000,"0"
-2.69413,-44.34872,10.10000,"0"
-2.69413,-44.34512,16.10000,"6"
-2.69413,-44.34152,20.00000,"6"
-2.69413,-44.33792,17.30000,"0"
-2.69413,-44.33432,10.90000,"0"
-2.69413,-44.33073,15.10000,"0"
-2.69413,-44.32713,20.60000,"0"
-2.69413,-44.32353,17.40000,"0"
-2.69413,-44.31993,13.20000,"0"
-2.69413,-44.31634,13.00000,"0"
-2.69413,-44.31274,10.10000,"0"
-2.69413,-44.30914,10.20000,"0"
-2.69413,-44.30555,9.70000,"0"
-2.69413,-44.30195,10.70000,"0"
-2.69413,-44.29835,12.40000,"0"
-2.69413,-44.29475,12.60000,"0"
-2.69413,-44.29115,12.00000,"0"
-2.69413,-44.28756,15.00000,"0"
-2.69413,-44.28396,33.10000,"4"
-2.69413,-44.28036,37.20000,"4"
-2.69413,-44.27676,39.50000,"4"
-2.69413,-44.27317,43.30000,"4"
-2.69413,-44.26957,41.40000,"4"
-2.69413,-44.26597,54.90000,"4"
-2.69413,-44.26237,46.30000,"4"
-2.69413,-44.25877,28.10000,"4"
-2.69413,-44.25518,31.40000,"4"
-2.69413,-44.25158,18.40000,"4"
-2.69413,-44.24798,22.80000,"4"
-2.69413,-44.24438,22.80000,"4"
-2.69413,-44.24079,20.90000,"4"
-2.69413,-44.23719,22.30000,"4"
-2.69413,-44.23359,12.90000,"0"
-2.69413,-44.23000,15.30000,"0"
-2.69413,-44.22640,18.00000,"0"
-2.69413,-44.22281,22.80000,"0"
-2.69413,-44.21920,14.90000,"0"
-2.69413,-44.21561,12.30000,"0"
-2.69413,-44.21201,12.20000,"0"
-2.69413,-44.20841,11.60000,"0"
-2.69413,-44.20122,14.00000,"0"
-2.69413,-44.19762,10.20000,"0"
-2.69413,-44.19402,12.80000,"0"
-2.69413,-44.19042,4.50000,"0"
-2.69413,-44.18683,5.90000,"0"
-2.69413,-44.18323,5.10000,"0"
-2.69772,-44.38469,-2.60000,"6"
-2.69772,-44.38110,14.40000,"0"
-2.69772,-44.37749,12.30000,"0"
-2.69772,-44.37390,8.20000,"0"
-2.69772,-44.37030,4.60000,"0"
-2.69772,-44.36670,6.90000,"0"
-2.69772,-44.36310,9.60000,"0"
-2.69772,-44.35950,13.00000,"6"
-2.69772,-44.35591,13.10000,"6"
-2.69772,-44.35231,17.40000,"6"
-2.69772,-44.34871,12.00000,"0"
-2.69772,-44.34512,12.10000,"6"
-2.69772,-44.34152,21.20000,"6"
-2.69772,-44.33792,20.00000,"6"
-2.69772,-44.33432,21.90000,"6"
-2.69772,-44.33073,20.20000,"0"
-2.69772,-44.32713,20.10000,"0"
-2.69772,-44.32353,15.50000,"0"
-2.69772,-44.31993,18.10000,"0"
-2.69772,-44.31634,13.90000,"0"
-2.69772,-44.31274,6.10000,"0"
-2.69772,-44.30914,15.00000,"0"
-2.69772,-44.30554,14.70000,"0"
-2.69772,-44.30195,13.90000,"0"
-2.69772,-44.29835,11.10000,"0"
-2.69772,-44.29475,15.70000,"0"
-2.69772,-44.29115,17.90000,"0"
-2.69772,-44.28756,20.90000,"4"
-2.69772,-44.28396,26.90000,"4"
-2.69772,-44.28036,28.30000,"4"
-2.69772,-44.27676,39.80000,"4"
-2.69772,-44.27317,42.30000,"4"
-2.69772,-44.26957,37.60000,"4"
-2.69772,-44.26597,48.50000,"4"
-2.69772,-44.26237,36.70000,"4"
-2.69772,-44.25878,40.20000,"4"
-2.69772,-44.25518,21.60000,"4"
-2.69772,-44.25158,25.00000,"4"
-2.69772,-44.24799,17.90000,"0"
-2.69772,-44.24439,20.40000,"0"
-2.69772,-44.24079,25.00000,"4"
-2.69772,-44.23719,12.80000,"0"
-2.69772,-44.23360,17.60000,"0"
-2.69772,-44.23000,14.60000,"0"
-2.69772,-44.22640,13.40000,"0"
-2.69772,-44.22280,21.30000,"0"
-2.69772,-44.21921,8.50000,"0"
-2.69772,-44.21561,8.00000,"0"
-2.69772,-44.21201,3.70000,"0"
-2.69772,-44.20841,11.60000,"0"
-2.69772,-44.19762,13.80000,"0"
-2.69772,-44.19402,13.90000,"0"
-2.69772,-44.19043,12.90000,"0"
-2.69772,-44.18683,8.70000,"0"
-2.69772,-44.18323,6.60000,"0"
-2.69772,-44.17963,3.60000,"0"
-2.70131,-44.38469,3.60000,"6"
-2.70131,-44.38109,2.20000,"0"
-2.70131,-44.37749,13.80000,"0"
-2.70131,-44.37390,9.40000,"0"
-2.70131,-44.37030,4.50000,"0"
-2.70131,-44.36670,7.80000,"0"
-2.70131,-44.36310,9.90000,"0"
-2.70131,-44.35951,12.10000,"6"
-2.70131,-44.35591,13.80000,"6"
-2.70131,-44.35231,12.60000,"0"
-2.70131,-44.34871,12.80000,"6"
-2.70131,-44.34512,12.90000,"6"
-2.70131,-44.34152,13.40000,"6"
-2.70131,-44.33792,19.30000,"6"
-2.70131,-44.33432,18.90000,"6"
-2.70131,-44.33073,17.60000,"0"
-2.70131,-44.32713,19.90000,"0"
-2.70131,-44.32353,14.70000,"0"
-2.70131,-44.31993,18.70000,"6"
-2.70131,-44.31634,12.30000,"0"
-2.70131,-44.31274,9.20000,"0"
-2.70131,-44.30914,10.80000,"0"
-2.70131,-44.30555,11.00000,"0"
-2.70131,-44.30195,11.30000,"0"
-2.70131,-44.29835,11.50000,"0"
-2.70131,-44.29475,16.50000,"0"
-2.70131,-44.29115,14.40000,"0"
-2.70131,-44.28756,28.20000,"4"
-2.70131,-44.28396,24.70000,"4"
-2.70131,-44.28036,22.60000,"4"
-2.70131,-44.27676,32.60000,"4"
-2.70131,-44.27317,38.70000,"4"
-2.70131,-44.26957,22.70000,"4"
-2.70131,-44.26597,40.30000,"4"
-2.70131,-44.26237,23.00000,"4"
-2.70131,-44.25878,39.60000,"4"
-2.70131,-44.25518,27.60000,"4"
-2.70131,-44.25158,21.10000,"4"
-2.70131,-44.24799,23.10000,"4"
-2.70131,-44.24438,22.60000,"0"
-2.70131,-44.24079,24.80000,"4"
-2.70131,-44.23719,18.90000,"0"
-2.70131,-44.23360,20.20000,"0"
-2.70131,-44.23000,13.80000,"0"
-2.70131,-44.22640,18.00000,"0"
-2.70131,-44.22280,21.80000,"4"
-2.70131,-44.21920,9.50000,"0"
-2.70131,-44.21561,3.80000,"0"
-2.70131,-44.21201,8.00000,"0"
-2.70131,-44.20842,4.10000,"0"
-2.70131,-44.19762,7.80000,"0"
-2.70131,-44.19402,12.20000,"0"
-2.70131,-44.19042,12.70000,"0"
-2.70131,-44.18683,10.30000,"0"
-2.70131,-44.18323,7.60000,"0"
-2.70131,-44.17963,4.60000,"0"
-2.70131,-44.17604,1.30000,"0"
-2.70491,-44.38469,5.80000,"0"
-2.70491,-44.38109,11.00000,"0"
-2.70491,-44.37749,15.90000,"6"
-2.70491,-44.37390,8.50000,"0"
-2.70491,-44.37030,6.50000,"0"
-2.70491,-44.36670,8.40000,"0"
-2.70491,-44.36310,5.20000,"0"
-2.70491,-44.35950,16.60000,"6"
-2.70491,-44.35591,14.20000,"6"
-2.70491,-44.35231,17.00000,"6"
-2.70491,-44.34872,21.70000,"6"
-2.70491,-44.34512,13.50000,"6"
-2.70491,-44.34152,15.30000,"6"
-2.70491,-44.33792,15.50000,"6"
-2.70491,-44.33432,20.50000,"6"
-2.70491,-44.33073,23.30000,"6"
-2.70491,-44.32713,15.50000,"6"
-2.70491,-44.32353,18.60000,"6"
-2.70491,-44.31993,22.90000,"6"
-2.70491,-44.31634,10.10000,"0"
-2.70491,-44.31274,12.60000,"0"
-2.70491,-44.30914,8.00000,"0"
-2.70491,-44.30554,8.60000,"0"
-2.70491,-44.30195,10.40000,"0"
-2.70491,-44.29835,13.00000,"0"
-2.70491,-44.29475,14.40000,"0"
-2.70491,-44.29115,16.10000,"0"
-2.70491,-44.28756,17.50000,"0"
-2.70491,-44.28396,29.40000,"4"
-2.70491,-44.28036,27.10000,"4"
-2.70491,-44.27676,22.90000,"4"
-2.70491,-44.27316,39.20000,"4"
-2.70491,-44.26957,38.70000,"4"
-2.70491,-44.26597,39.40000,"4"
-2.70491,-44.26237,33.60000,"4"
-2.70491,-44.25878,32.30000,"4"
-2.70491,-44.25518,27.70000,"4"
-2.70491,-44.25158,30.80000,"4"
-2.70491,-44.24799,31.00000,"4"
-2.70491,-44.24439,18.60000,"0"
-2.70491,-44.24079,18.40000,"0"
-2.70491,-44.23719,22.00000,"0"
-2.70491,-44.23359,11.30000,"0"
-2.70491,-44.23000,14.60000,"0"
-2.70491,-44.22640,17.50000,"0"
-2.70491,-44.22280,14.50000,"4"
-2.70491,-44.21920,3.30000,"0"
-2.70491,-44.21561,4.10000,"0"
-2.70491,-44.21201,6.50000,"0"
-2.70491,-44.20841,5.30000,"0"
-2.70491,-44.19043,6.50000,"0"
-2.70491,-44.18683,6.60000,"4"
-2.70491,-44.18323,6.30000,"4"
-2.70850,-44.38469,-4.10000,"6"
-2.70850,-44.38109,18.50000,"6"
-2.70850,-44.37749,15.60000,"0"
-2.70850,-44.37390,10.10000,"6"
-2.70850,-44.37030,6.10000,"6"
-2.70850,-44.36670,8.30000,"0"
-2.70850,-44.36311,14.90000,"6"
-2.70850,-44.35951,21.40000,"6"
-2.70850,-44.35591,16.40000,"6"
-2.70850,-44.35231,19.30000,"6"
-2.70850,-44.34872,17.70000,"6"
-2.70850,-44.34512,21.30000,"6"
-2.70850,-44.34152,20.80000,"6"
-2.70850,-44.33792,25.70000,"6"
-2.70850,-44.33432,30.90000,"6"
-2.70850,-44.33073,26.30000,"6"
-2.70850,-44.32713,17.30000,"6"
-2.70850,-44.32353,17.70000,"6"
-2.70850,-44.31993,24.50000,"6"
-2.70850,-44.31634,19.40000,"0"
-2.70850,-44.31274,13.90000,"0"
-2.70850,-44.30914,14.90000,"0"
-2.70850,-44.30555,14.10000,"0"
-2.70850,-44.30195,12.90000,"0"
-2.70850,-44.29835,13.10000,"0"
-2.70850,-44.29475,13.80000,"0"
-2.70850,-44.29115,17.30000,"0"
-2.70850,-44.28756,12.60000,"0"
-2.70850,-44.28396,30.90000,"4"
-2.70850,-44.28036,27.80000,"4"
-2.70850,-44.27676,26.80000,"4"
-2.70850,-44.27317,30.50000,"4"
-2.70850,-44.26957,21.60000,"4"
-2.70850,-44.26598,24.90000,"4"
-2.70850,-44.26237,27.80000,"4"
-2.70850,-44.25878,19.90000,"4"
-2.70850,-44.25518,16.70000,"0"
-2.70850,-44.25158,33.60000,"4"
-2.70850,-44.24799,31.60000,"4"
-2.70850,-44.24439,14.60000,"0"
-2.70850,-44.24079,13.00000,"0"
-2.70850,-44.23719,11.70000,"4"
-2.70850,-44.23360,2.60000,"0"
-2.70850,-44.23000,16.00000,"0"
-2.70850,-44.22640,9.40000,"0"
-2.70850,-44.22280,8.70000,"0"
-2.70850,-44.21920,11.60000,"4"
-2.70850,-44.21561,12.00000,"0"
-2.70850,-44.21201,3.90000,"0"
-2.70850,-44.20841,6.40000,"0"
-2.70850,-44.20482,9.80000,"0"
-2.71210,-44.38828,-4.00000,"0"
-2.71210,-44.38469,10.70000,"0"
-2.71210,-44.38109,17.50000,"6"
-2.71210,-44.37749,18.80000,"6"
-2.71210,-44.37390,17.30000,"0"
-2.71210,-44.37030,12.70000,"6"
-2.71210,-44.36670,8.30000,"6"
-2.71210,-44.36311,19.50000,"6"
-2.71210,-44.35951,24.20000,"6"
-2.71210,-44.35591,21.00000,"6"
-2.71210,-44.35231,22.70000,"6"
-2.71210,-44.34872,20.80000,"6"
-2.71210,-44.34512,24.00000,"6"
-2.71210,-44.34152,24.30000,"6"
-2.71210,-44.33792,26.80000,"6"
-2.71210,-44.33432,36.60000,"6"
-2.71210,-44.33073,24.10000,"6"
-2.71210,-44.32713,19.40000,"6"
-2.71210,-44.32353,27.60000,"6"
-2.71210,-44.31993,22.70000,"6"
-2.71210,-44.31634,22.20000,"0"
-2.71210,-44.31274,17.90000,"0"
-2.71210,-44.30914,14.80000,"0"
-2.71210,-44.30554,15.30000,"0"
-2.71210,-44.30195,15.50000,"0"
-2.71210,-44.29835,10.10000,"0"
-2.71210,-44.29475,13.10000,"0"
-2.71210,-44.29115,14.30000,"0"
-2.71210,-44.28756,24.30000,"4"
-2.71210,-44.28396,30.20000,"4"
-2.71210,-44.28036,32.40000,"4"
-2.71210,-44.27676,31.80000,"4"
-2.71210,-44.27316,27.80000,"4"
-2.71210,-44.26957,21.90000,"4"
-2.71210,-44.26597,23.10000,"4"
-2.71210,-44.26237,26.80000,"4"
-2.71210,-44.25878,23.20000,"4"
-2.71210,-44.25518,15.20000,"4"
-2.71210,-44.25158,18.10000,"4"
-2.71210,-44.24799,25.80000,"4"
-2.71210,-44.24438,14.10000,"0"
-2.71210,-44.24079,10.00000,"0"
-2.71210,-44.23719,8.70000,"0"
-2.71210,-44.23360,10.50000,"0"
-2.71210,-44.23000,7.60000,"4"
-2.71210,-44.22640,-2.10000,"0"
-2.71210,-44.22280,16.20000,"0"
-2.71210,-44.21920,1.80000,"0"
-2.71210,-44.21561,5.90000,"0"
-2.71210,-44.21201,6.50000,"0"
-2.71210,-44.20841,5.70000,"0"
-2.71210,-44.20481,4.40000,"0"
-2.71210,-44.20122,3.30000,"0"
-2.71569,-44.38828,14.60000,"6"
-2.71569,-44.38469,9.90000,"0"
-2.71569,-44.38109,8.60000,"0"
-2.71569,-44.37749,5.30000,"0"
-2.71569,-44.37390,11.20000,"6"
-2.71569,-44.37030,21.80000,"6"
-2.71569,-44.36670,15.60000,"6"
-2.71569,-44.36311,7.50000,"6"
-2.71569,-44.35950,19.40000,"6"
-2.71569,-44.35591,23.40000,"6"
-2.71569,-44.35231,16.70000,"6"
-2.71569,-44.34872,31.00000,"6"
-2.71569,-44.34512,23.00000,"6"
-2.71569,-44.34152,22.80000,"6"
-2.71569,-44.33792,30.00000,"6"
-2.71569,-44.33432,38.30000,"6"
-2.71569,-44.33073,39.10000,"6"
-2.71569,-44.32713,27.60000,"6"
-2.71569,-44.32353,31.00000,"6"
-2.71569,-44.31993,19.80000,"6"
-2.71569,-44.31634,16.90000,"0"
-2.71569,-44.31274,16.20000,"0"
-2.71569,-44.30914,15.20000,"0"
-2.71569,-44.30554,15.90000,"0"
-2.71569,-44.30195,14.70000,"0"
-2.71569,-44.29835,11.20000,"0"
-2.71569,-44.29475,11.40000,"0"
-2.71569,-44.29116,18.50000,"0"
-2.71569,-44.28756,24.70000,"4"
-2.71569,-44.28396,15.80000,"4"
-2.71569,-44.28036,18.90000,"4"
-2.71569,-44.27676,30.50000,"4"
-2.71569,-44.27317,24.20000,"4"
-2.71569,-44.26957,22.90000,"4"
-2.71569,-44.26597,23.60000,"4"
-2.71569,-44.26237,15.10000,"4"
-2.71569,-44.25878,30.00000,"4"
-2.71569,-44.25518,13.00000,"4"
-2.71569,-44.25158,14.70000,"4"
-2.71569,-44.24799,21.70000,"4"
-2.71569,-44.24438,10.40000,"0"
-2.71569,-44.24079,10.60000,"0"
-2.71569,-44.23719,12.60000,"0"
-2.71569,-44.23359,4.80000,"0"
-2.71569,-44.23000,9.80000,"4"
-2.71569,-44.22640,6.90000,"0"
-2.71569,-44.22281,8.20000,"4"
-2.71569,-44.21920,4.30000,"0"
-2.71569,-44.21561,3.90000,"0"
-2.71569,-44.21201,5.30000,"0"
-2.71569,-44.20841,8.90000,"0"
-2.71569,-44.20481,6.70000,"0"
-2.71928,-44.38828,1.50000,"6"
-2.71928,-44.38469,9.50000,"6"
-2.71928,-44.38109,7.30000,"6"
-2.71928,-44.37749,5.00000,"6"
-2.71928,-44.37390,14.50000,"6"
-2.71928,-44.37030,20.70000,"6"
-2.71928,-44.36670,18.10000,"6"
-2.71928,-44.36311,16.70000,"6"
-2.71928,-44.35951,17.40000,"6"
-2.71928,-44.35591,11.00000,"6"
-2.71928,-44.35231,19.40000,"6"
-2.71928,-44.34872,19.00000,"6"
-2.71928,-44.34512,28.50000,"6"
-2.71928,-44.34152,40.40000,"6"
-2.71928,-44.33792,32.40000,"6"
-2.71928,-44.33433,45.00000,"6"
-2.71928,-44.33073,43.90000,"6"
-2.71928,-44.32713,40.90000,"6"
-2.71928,-44.32353,24.10000,"6"
-2.71928,-44.31993,20.50000,"0"
-2.71928,-44.31634,16.90000,"0"
-2.71928,-44.31274,13.90000,"0"
-2.71928,-44.30914,14.40000,"0"
-2.71928,-44.30554,17.20000,"0"
-2.71928,-44.30195,15.40000,"0"
-2.71928,-44.29835,12.50000,"0"
-2.71928,-44.29475,10.70000,"0"
-2.71928,-44.29115,12.90000,"0"
-2.71928,-44.28756,13.90000,"0"
-2.71928,-44.28396,14.50000,"0"
-2.71928,-44.28036,13.80000,"4"
-2.71928,-44.27676,25.20000,"4"
-2.71928,-44.27316,22.90000,"4"
-2.71928,-44.26957,24.80000,"4"
-2.71928,-44.26597,22.90000,"4"
-2.71928,-44.26237,13.90000,"4"
-2.71928,-44.25878,22.30000,"4"
-2.71928,-44.25518,18.80000,"4"
-2.71928,-44.25158,14.90000,"4"
-2.71928,-44.24798,12.10000,"0"
-2.71928,-44.24439,11.40000,"0"
-2.71928,-44.24079,12.40000,"0"
-2.71928,-44.23719,2.90000,"0"
-2.71928,-44.23360,0.50000,"0"
-2.71928,-44.23000,3.70000,"4"
-2.71928,-44.22640,2.00000,"0"
-2.71928,-44.22280,7.90000,"0"
-2.71928,-44.21920,10.10000,"0"
-2.71928,-44.21561,11.90000,"0"
-2.71928,-44.21201,0.30000,"0"
-2.71928,-44.20841,-6.40000,"0"
-2.72288,-44.38828,9.90000,"6"
-2.72288,-44.38469,5.90000,"6"
-2.72288,-44.38109,7.20000,"6"
-2.72288,-44.37749,7.20000,"6"
-2.72288,-44.37390,19.60000,"6"
-2.72288,-44.37030,19.00000,"6"
-2.72288,-44.36670,21.80000,"6"
-2.72288,-44.36311,18.30000,"6"
-2.72288,-44.35950,18.90000,"6"
-2.72288,-44.35591,16.10000,"6"
-2.72288,-44.35231,12.90000,"6"
-2.72288,-44.34871,26.90000,"6"
-2.72288,-44.34512,38.10000,"6"
-2.72288,-44.34152,34.50000,"6"
-2.72288,-44.33792,40.90000,"6"
-2.72288,-44.33432,41.90000,"6"
-2.72288,-44.33073,46.60000,"6"
-2.72288,-44.32713,29.50000,"6"
-2.72288,-44.32353,26.90000,"6"
-2.72288,-44.31993,22.60000,"0"
-2.72288,-44.31634,21.30000,"0"
-2.72288,-44.31274,9.50000,"0"
-2.72288,-44.30914,13.90000,"0"
-2.72288,-44.30554,18.60000,"0"
-2.72288,-44.30195,16.70000,"0"
-2.72288,-44.29835,15.30000,"0"
-2.72288,-44.29475,10.30000,"0"
-2.72288,-44.29115,13.90000,"0"
-2.72288,-44.28756,14.70000,"0"
-2.72288,-44.28396,12.30000,"4"
-2.72288,-44.28036,17.90000,"4"
-2.72288,-44.27676,27.80000,"4"
-2.72288,-44.27317,27.10000,"4"
-2.72288,-44.26957,27.10000,"4"
-2.72288,-44.26597,25.30000,"4"
-2.72288,-44.26237,12.00000,"4"
-2.72288,-44.25878,8.30000,"4"
-2.72288,-44.25518,13.20000,"4"
-2.72288,-44.25158,15.90000,"4"
-2.72288,-44.24798,14.90000,"4"
-2.72288,-44.24439,4.00000,"0"
-2.72288,-44.24079,3.90000,"4"
-2.72288,-44.23719,4.20000,"0"
-2.72288,-44.23359,7.40000,"0"
-2.72288,-44.23000,7.60000,"0"
-2.72288,-44.22640,5.70000,"0"
-2.72288,-44.22280,1.60000,"0"
-2.72288,-44.21920,4.80000,"0"
-2.72288,-44.21561,1.70000,"0"
-2.72647,-44.38828,8.10000,"6"
-2.72647,-44.38469,9.90000,"6"
-2.72647,-44.38109,4.20000,"6"
-2.72647,-44.37749,10.00000,"6"
-2.72647,-44.37390,13.60000,"6"
-2.72647,-44.37030,12.00000,"6"
-2.72647,-44.36670,13.10000,"6"
-2.72647,-44.36311,5.60000,"6"
-2.72647,-44.35950,29.00000,"6"
-2.72647,-44.35591,27.70000,"6"
-2.72647,-44.35231,24.10000,"6"
-2.72647,-44.34872,25.10000,"6"
-2.72647,-44.34512,24.00000,"6"
-2.72647,-44.34152,37.30000,"6"
-2.72647,-44.33792,45.60000,"6"
-2.72647,-44.33432,48.70000,"6"
-2.72647,-44.33073,45.30000,"6"
-2.72647,-44.32713,35.10000,"6"
-2.72647,-44.32353,29.30000,"6"
-2.72647,-44.31993,26.00000,"6"
-2.72647,-44.31634,23.30000,"6"
-2.72647,-44.31274,15.10000,"0"
-2.72647,-44.30914,16.70000,"0"
-2.72647,-44.30554,16.10000,"0"
-2.72647,-44.30194,12.50000,"0"
-2.72647,-44.29835,8.80000,"0"
-2.72647,-44.29475,13.60000,"0"
-2.72647,-44.29115,17.10000,"0"
-2.72647,-44.28756,15.30000,"4"
-2.72647,-44.28396,17.40000,"4"
-2.72647,-44.28036,11.20000,"4"
-2.72647,-44.27676,15.50000,"4"
-2.72647,-44.27317,8.00000,"0"
-2.72647,-44.26957,14.90000,"4"
-2.72647,-44.26597,21.10000,"4"
-2.72647,-44.26237,16.10000,"4"
-2.72647,-44.25877,10.50000,"4"
-2.72647,-44.25518,16.40000,"4"
-2.72647,-44.25158,16.00000,"4"
-2.72647,-44.24798,13.60000,"4"
-2.72647,-44.24438,3.80000,"0"
-2.72647,-44.24079,1.40000,"0"
-2.72647,-44.22640,5.10000,"0"
-2.72647,-44.22281,1.20000,"0"
-2.73006,-44.38469,12.40000,"6"
-2.73006,-44.38109,11.40000,"6"
-2.73006,-44.37749,10.40000,"6"
-2.73006,-44.37390,8.90000,"6"
-2.73006,-44.37030,14.50000,"6"
-2.73006,-44.36670,4.70000,"6"
-2.73006,-44.36310,14.40000,"6"
-2.73006,-44.35951,28.70000,"6"
-2.73006,-44.35591,24.80000,"6"
-2.73006,-44.35231,29.00000,"6"
-2.73006,-44.34872,28.30000,"6"
-2.73006,-44.34512,24.30000,"6"
-2.73006,-44.34152,39.60000,"6"
-2.73006,-44.33792,43.30000,"6"
-2.73006,-44.33432,35.00000,"6"
-2.73006,-44.33073,39.40000,"6"
-2.73006,-44.32713,41.50000,"6"
-2.73006,-44.32353,22.00000,"6"
-2.73006,-44.31993,31.10000,"6"
-2.73006,-44.31634,23.00000,"0"
-2.73006,-44.31274,11.90000,"0"
-2.73006,-44.30914,10.10000,"0"
-2.73006,-44.30555,10.10000,"0"
-2.73006,-44.30195,10.00000,"0"
-2.73006,-44.29835,9.40000,"0"
-2.73006,-44.29475,11.10000,"0"
-2.73006,-44.29115,13.40000,"0"
-2.73006,-44.28756,16.90000,"0"
-2.73006,-44.28396,17.80000,"0"
-2.73006,-44.28036,12.40000,"0"
-2.73006,-44.27676,9.70000,"4"
-2.73006,-44.27317,7.20000,"0"
-2.73006,-44.26957,19.20000,"4"
-2.73006,-44.26597,21.60000,"4"
-2.73006,-44.26237,17.00000,"4"
-2.73006,-44.25877,12.20000,"4"
-2.73006,-44.25518,15.30000,"4"
-2.73006,-44.25158,6.00000,"0"
-2.73006,-44.24799,6.10000,"4"
-2.73366,-44.38469,9.80000,"6"
-2.73366,-44.38109,9.50000,"0"
-2.73366,-44.37749,7.50000,"6"
-2.73366,-44.37390,1.80000,"6"
-2.73366,-44.37030,10.00000,"6"
-2.73366,-44.36670,5.70000,"6"
-2.73366,-44.36311,16.30000,"6"
-2.73366,-44.35950,23.00000,"6"
-2.73366,-44.35591,20.20000,"6"
-2.73366,-44.35231,31.90000,"6"
-2.73366,-44.34872,35.40000,"6"
-2.73366,-44.34512,34.40000,"6"
-2.73366,-44.34152,34.40000,"6"
-2.73366,-44.33792,39.90000,"6"
-2.73366,-44.33432,39.00000,"6"
-2.73366,-44.33073,39.50000,"6"
-2.73366,-44.32713,26.70000,"6"
-2.73366,-44.32353,23.20000,"6"
-2.73366,-44.31993,25.10000,"6"
-2.73366,-44.31634,24.30000,"6"
-2.73366,-44.31274,9.60000,"0"
-2.73366,-44.30914,10.90000,"0"
-2.73366,-44.30554,8.30000,"0"
-2.73366,-44.30195,8.10000,"0"
-2.73366,-44.29835,7.20000,"0"
-2.73366,-44.29475,11.60000,"0"
-2.73366,-44.29115,9.90000,"0"
-2.73366,-44.28756,8.00000,"0"
-2.73366,-44.28396,17.00000,"4"
-2.73366,-44.28036,11.40000,"0"
-2.73366,-44.27676,10.30000,"0"
-2.73366,-44.27317,13.00000,"0"
-2.73366,-44.26957,15.90000,"4"
-2.73366,-44.26597,23.70000,"4"
-2.73366,-44.26237,18.90000,"4"
-2.73366,-44.25877,11.30000,"4"
-2.73725,-44.38469,11.40000,"6"
-2.73725,-44.38109,9.20000,"6"
-2.73725,-44.37749,8.40000,"0"
-2.73725,-44.37389,7.30000,"6"
-2.73725,-44.37030,11.10000,"6"
-2.73725,-44.36670,10.20000,"6"
-2.73725,-44.36311,9.80000,"6"
-2.73725,-44.35950,9.00000,"6"
-2.73725,-44.35591,25.10000,"6"
-2.73725,-44.35231,26.30000,"6"
-2.73725,-44.34872,32.40000,"6"
-2.73725,-44.34512,33.10000,"6"
-2.73725,-44.34152,23.90000,"6"
-2.73725,-44.33792,27.80000,"6"
-2.73725,-44.33432,26.20000,"6"
-2.73725,-44.33073,25.10000,"6"
-2.73725,-44.32713,22.60000,"6"
-2.73725,-44.32353,27.40000,"6"
-2.73725,-44.31993,24.10000,"6"
